timestamp,position,position_conf,role,role_conf,state,state_conf,pose_pair,identity_resolved
5432.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5433.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5433.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5434.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5434.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5435.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5435.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5436.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5436.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5437.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5437.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5438.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5438.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5439.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5439.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5440.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5440.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5441.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5441.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5442.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5442.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5443.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5443.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5444.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5444.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5445.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5445.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5446.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5446.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5447.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5447.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5448.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5448.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5449.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5449.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5450.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5450.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5451.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5451.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5452.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5452.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5453.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5453.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5454.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5454.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5455.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5455.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5456.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5456.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5457.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5457.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5458.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5458.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5459.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5459.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5460.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5460.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5461.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5461.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5462.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5462.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5463.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5463.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5464.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5464.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5465.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5465.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5466.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5466.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5467.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5467.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5468.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5468.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5469.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5469.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5470.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5470.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5471.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5471.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5472.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5472.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5473.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5473.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5474.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5474.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5475.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5475.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5476.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5476.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5477.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5477.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5478.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5478.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5479.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5479.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5480.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5480.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5481.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5481.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5482.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5482.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5483.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5483.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5484.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5484.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5485.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5485.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5486.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5486.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5487.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5487.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5488.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5488.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5489.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5489.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5490.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5490.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5491.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5491.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5492.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5492.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5493.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
